Date, Open, High, Low, Close
8/28/2008,8349.84,8466.12,8349.84,8466.12
8/29/2008,8466.07,8466.07,8380.59,8382.08
9/2/2008,8382.77,8434.9,8263.58,8296.98
9/3/2008,8296.98,8299.36,8209.02,8269.25
9/4/2008,8269.21,8269.21,7991.94,8008.25
9/5/2008,8008.23,8043.4,7860.86,8033.76
9/8/2008,8033.83,8241.71,8033.83,8168.62
9/9/2008,8168.59,8168.59,7871.07,7871.15
9/10/2008,7871.39,8022.97,7868.89,7957.26
9/11/2008,7957.38,8013.01,7783.94,8011.25
9/12/2008,8010.88,8105.07,7946.52,8091.84
9/15/2008,8091.57,8091.57,7680.15,7680.15
9/16/2008,7680.06,7793.15,7502.22,7793.13
9/17/2008,7793.13,7793.13,7434.79,7440.39
9/18/2008,7440.39,7806.41,7318.84,7775.16
9/19/2008,7775.17,8201.24,7775.17,8187.13
9/22/2008,8187.14,8187.14,7905.29,7918.61
9/23/2008,7918.62,7986.3,7759.13,7785.27
9/24/2008,7785.28,7829.52,7733.78,7768.82
9/25/2008,7768.79,7979.28,7768.79,7927.87
9/26/2008,7927.86,7927.86,7752.54,7890.37
9/29/2008,7890.37,7204.01,7167.77,7204.01
9/30/2008,7204.01,7541.26,7204.01,7532.8
10/1/2008,7532.8,7546.81,7364.98,7519.95
10/2/2008,7519.95,7519.95,7137.73,7155.41
10/3/2008,7155.41,7417.76,7073.16,7088.94
10/6/2008,7088.94,7088.94,6436.06,6754.91
10/7/2008,6754.9,6878.48,6388.12,6388.38
10/8/2008,6388.38,6503.6,6166.64,6306.35
10/9/2008,6306.35,6432.46,5793.45,5809.98
10/10/2008,5809.98,5887.55,5336.59,5704.13
10/13/2008,5704.13,6413.15,6400.96,6400.96
10/14/2008,6401,6650.41,6206.03,6380.53
10/15/2008,6380.52,6380.52,5740.03,5759.96
10/16/2008,5760.07,5977.21,5498.05,5970.9
10/17/2008,5970.9,6219.27,5792.88,5948.8
10/20/2008,5948.8,6287.66,5948.8,6287.6
10/21/2008,6287.6,6287.6,6040.59,6051.34
10/22/2008,6051.35,6051.35,5508.81,5630.47
10/23/2008,5630.47,5768.51,5379.68,5671.93
10/24/2008,5671.93,5671.93,5280.85,5427.54
10/27/2008,5427.54,5463.98,5187.37,5196.53
10/28/2008,5196.54,5735.97,5178.16,5733.45
10/29/2008,5733.49,5998.71,5692.35,5774.89
10/30/2008,5774.89,6016.19,5774.89,5975.03
10/31/2008,5975.03,6148.53,5871.62,6061.09
11/3/2008,6061.09,6099.4,6003.14,6054.98
11/4/2008,6054.98,6351.6,6054.98,6345.09
11/5/2008,6345.09,6345.09,5996.06,6012.17
11/6/2008,6012.06,6012.06,5640.93,5667.4
11/7/2008,5667.39,5871.98,5667.39,5871.98
11/10/2008,5871.99,5993.55,5732.3,5802.05
11/11/2008,5802.06,5802.06,5555.21,5634.37
11/12/2008,5634.26,5634.26,5307.11,5320.7
11/13/2008,5320.73,5723.33,5137.02,5715.79
11/14/2008,5715.79,5715.79,5437.34,5452.63
11/17/2008,5452.63,5510.2,5314.16,5323.36
11/18/2008,5323.36,5419.33,5180.52,5365.66
11/19/2008,5365.67,5379.56,5009.52,5011.99
11/20/2008,5011.99,5054.91,4625.57,4651.21
11/21/2008,4651.21,4966.59,4607.47,4959.79
11/24/2008,4959.79,5404.95,4959.79,5313.76
11/25/2008,5313.76,5451.33,5230.02,5375.36
11/26/2008,5375.36,5547.38,5257.89,5547.38
11/28/2008,5547.38,5599.3,5492.8,5599.3
12/1/2008,5599.29,5599.29,5086.33,5092.66
12/2/2008,5092.71,5313.68,5092.71,5308.95
12/3/2008,5308.73,5415.89,5152.31,5405.55
12/4/2008,5405.6,5421.79,5158.47,5232.26
12/5/2008,5232.26,5415.53,5059.81,5401.25
12/8/2008,5401.25,5689.24,5401.25,5639.68
12/9/2008,5639.67,5687.38,5502.53,5522.46
12/10/2008,5522.47,5676.95,5522.47,5631.07
12/11/2008,5631.18,5693.96,5470.25,5504.73
12/12/2008,5504.71,5565.74,5379.06,5543.96
12/15/2008,5543.96,5591.1,5429.65,5497.9
12/16/2008,5497.91,5812.31,5497.91,5804.97
12/17/2008,5804.96,5848.15,5709.26,5769.8
12/18/2008,5769.8,5787.78,5568.72,5617.76
12/19/2008,5617.76,5713.27,5581.02,5616.12
12/22/2008,5616.12,5622.6,5432.55,5520.82
